,author,total_followers,total_following,number_posts,shortcode,timestamp,Date,time,likes,comments,engagement,average_engagement,caption,text,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,Tag_6,Tag_7,Tag_8,Tag_9,Tag_10,Tag_11
52,hudabeauty,"49,193,547 ",889 ,"1,536 ",CSuIGUiF0RP,1629300384,8/18/2021,3:26 PM,41530,658,0.09 ,0.12 ,,"Unleash your WILD side with JaguarðŸˆâ€â¬›& Chameleon ðŸ¦Ž#WILDOBSESSIONS Whether you want a soft pop of color or a WILD smokey eye, weâ€™ve got you covered day or night!ðŸ”¥",WILDOBSESSIONS,,,,,,,,,,
53,hudabeauty,"49,193,547 ",889 ,"1,536 ",CSuGPHDlI3E,1629299806,8/18/2021,3:16 PM,42719,494,0.09 ,0.12 ,,"Feeling fierce with JaguarðŸˆâ€â¬›ðŸ–¤ Versatile, buildable, fiercely pigmented shades & creamy AF textures! #WILDOBSESSIONS",WILDOBSESSIONS,,,,,,,,,,
54,hudabeauty,"49,193,547 ",889 ,"1,536 ",CSuFbTmlTY9,1629299118,8/18/2021,3:05 PM,38802,302,0.08 ,0.12 ,,Gorg @ashleykaylamakeup wearing Chameleon #WildObsessions ðŸ¦ŽðŸ’– Tag a bestie who loves a colorful eye glam!,WildObsessions,,,,,,,,,,
55,hudabeauty,"49,193,547 ",889 ,"1,536 ",CSrvyfKh04r,1629220722,8/17/2021,5:18 PM,42711,348,0.09 ,0.12 ,,"Leading liners vs Life Liner Quick â€˜N Easy ðŸ–¤ðŸ”¥ðŸ˜±
Now available at @hudabeautyshop, @sephora, @asos, @cultbeauty, @feelunique, @naimies @bootsuk, @harrods, @netaporter, @theofficialselfridges, @kohls, and all other retailers.",,,,,,,,,,,
56,hudabeauty,"49,193,547 ",889 ,"1,536 ",CSrvbMjB9Iq,1629220431,8/17/2021,5:13 PM,50895,258,0.10 ,0.12 ,,"Thanks for your amazing review @roseandben ðŸ–¤ Lining & defining made EASY with LIFE LINER QUICK 'N EASY. #repost
""This one definitely gives you major precision! The tinier the tip of the liner is the more control you have ðŸ’« This one would be great for graphic eyes âœ¨ Also great for baby wings too! I really like it ðŸ‘ðŸ»"" @roseandben
â €â €â €â €â €â €â €â €â €
LIFE LINER - QUICK 'N EASY Liquid Liner:
â°Lasts all day
ðŸ–Šï¸Super fine tip (0.03mm) for maximum control
ðŸ–¤Constant flow of ink
âš«Shade in â€˜Very Vantaâ€™ aka ultra-black & matte
ðŸ’§Waterproof
âœ…Smudge-proof, transfer-proof, flake-proof
âœ…SO easy to remove
âŒDoesnâ€™t bleed
ðŸ’•Perfect for beginners",repost,,,,,,,,,,
57,hudabeauty,"49,193,547 ",889 ,"1,536 ",CSruyhTBmB1,1629220177,8/17/2021,5:09 PM,203256,1482,0.42 ,0.12 ,,"Feeling green with PYTHON ðŸðŸðŸ Versatile, buildable, fiercely pigmented shades & creamy AF textures! #WILDOBSESSIONS & Matte Basics Melted Shadows (Black & White) is now available on hudabeauty.com ðŸ’š",WILDOBSESSIONS,,,,,,,,,,
58,hudabeauty,"49,193,547 ",889 ,"1,536 ",CSruWbChbZM,1629219879,8/17/2021,5:04 PM,77165,623,0.16 ,0.12 ,,"Drop some ðŸ’šðŸ if youâ€™re getting WILD with this Python inspired look! #WILDOBSESSIONS officially launched everywhere! Watch till the end ðŸ¤£

Hair by @domseeley",WILDOBSESSIONS,,,,,,,,,,
59,hudabeauty,"49,193,547 ",889 ,"1,536 ",CSruK92hfre,1629219681,8/17/2021,5:01 PM,24592,377,0.05 ,0.12 ,"#hudabeauty #eyeshadow #palette Which animal will you be channelling?ðŸ”¥PYTHON JAGUAR CHAMELEON TIGER 
â €â €â €â €â €â €â €â €â €
#WILDOBSESSIONS are now available at hudabeautyshop, sephora, asos, cultbeauty, feelunique, naimies bootsuk, harrods, netaporter, theofficialselfridges, kohls, and all other retailers
â €â €â €â €â €â €â €â €â €
Our Tiger Obsessions Palette is exclusive to hudabeauty.com, #ASOS, #SephoraEurope & #SephoraNorthAsia","Which animal will you be channelling?ðŸ”¥PYTHON ðŸ JAGUAR ðŸˆâ€â¬›CHAMELEON ðŸ¦ŽTIGER ðŸ…
â €â €â €â €â €â €â €â €â €
#WILDOBSESSIONS* are now available at @hudabeautyshop, @sephora, @asos, @cultbeauty, @feelunique, @naimies @bootsuk, @harrods, @netaporter, @theofficialselfridges, @kohls, and all other retailers ðŸˆâ€â¬›ðŸðŸ…ðŸ¦Ž
â €â €â €â €â €â €â €â €â €
*Our Tiger Obsessions Palette is exclusive to hudabeauty.com, #ASOS, #SephoraEurope & #SephoraNorthAsia",,,,,,,,,,,
60,jamescharles,"25,090,038 ",259 ,"1,001 ",CSsFa_1JbNb,1629231871,8/17/2021,8:24 PM,934457,33676,3.86 ,4.97 ,"Photo by James Charles on August 17, 2021. May be an image of 1 person.",u made me hate this city,,,,,,,,,,,
61,jamescharles,"25,090,038 ",259 ,"1,001 ",CSfZbAZJL3N,1628806150,8/12/2021,10:09 PM,803758,25859,3.31 ,4.97 ,"Photo by James Charles in Malibu, California with @jacquemus. May be an image of 1 person, standing and outdoors.",next to u in malibu,,,,,,,,,,,
62,jamescharles,"25,090,038 ",259 ,"1,001 ",CSKl0pthPg1,1628108008,8/4/2021,8:13 PM,1315203,135652,5.78 ,4.97 ,"Photo by James Charles on August 04, 2021. May be a closeup of 1 person and text that says 'SERRE'.",red your mind â¤ï¸â€ðŸ”¥,,,,,,,,,,,
63,jamescharles,"25,090,038 ",259 ,"1,001 ",CSARdg_p7GE,1627761789,7/31/2021,8:03 PM,1731218,109628,7.34 ,4.97 ,"Photo by James Charles on July 31, 2021. May be an image of 1 person.","no cappuccino, I like these photos a latte â˜•ï¸",,,,,,,,,,,
64,jamescharles,"25,090,038 ",259 ,"1,001 ",CRxI2nepStq,1627254005,7/25/2021,11:00 PM,587206,4883,2.36 ,4.97 ,,â­ï¸âœ¨ðŸ’«,,,,,,,,,,,
65,jamescharles,"25,090,038 ",259 ,"1,001 ",CRrnSwxJ7pR,1627068592,7/23/2021,7:29 PM,1435007,5493,5.74 ,4.97 ,"Photo by James Charles on July 23, 2021. May be a closeup of 1 person.","falling stars ðŸ’« just posted a new video showing my secrets to getting a viral instagram photo! go check it out ðŸ‘€

look inspired by @ageofaquaria",,,,,,,,,,,
66,jamescharles,"25,090,038 ",259 ,"1,001 ",CRmmQbpJPUT,1626900276,7/21/2021,8:44 PM,1024031,8717,4.12 ,4.97 ,"Photo by James Charles on July 21, 2021. May be an image of 1 person.","rule number one, never be number two",,,,,,,,,,,
67,jamescharles,"25,090,038 ",259 ,"1,001 ",CRZX2X7JZYn,1626456524,7/16/2021,5:28 PM,668418,4937,2.68 ,4.97 ,,just a cute little #makeup #transition ðŸ’œðŸ’œ whatâ€™s your favorite color?,makeup ,transition,,,,,,,,,
68,jamescharles,"25,090,038 ",259 ,"1,001 ",CRXWc1Ypa-q,1626388673,7/15/2021,10:37 PM,1217503,5954,4.88 ,4.97 ,"Photo by James Charles on July 15, 2021. May be an image of 1 person, standing and indoor.",game over ðŸ•¹,,,,,,,,,,,
69,jamescharles,"25,090,038 ",259 ,"1,001 ",CRNCwg1pnUb,1626042804,7/11/2021,10:33 PM,1221324,17208,4.94 ,4.97 ,"Photo by James Charles on July 11, 2021. May be an image of 1 person.",no cap ðŸ§¢,,,,,,,,,,,
70,jamescharles,"25,090,038 ",259 ,"1,001 ",CRHqZRlpzhi,1625862258,7/9/2021,8:24 PM,1348862,6541,5.40 ,4.97 ,"Photo by James Charles on July 09, 2021. May be an image of 1 person and standing.","beep beep, is that my bessie in a tessie ðŸš™ whatâ€™s your go to gas station snack?",,,,,,,,,,,
71,jamescharles,"25,090,038 ",259 ,"1,001 ",CQ1jk1MJFDJ,1625254703,7/2/2021,7:38 PM,2292809,24005,9.23 ,4.97 ,"Photo shared by James Charles on July 02, 2021 tagging @theballerinabridemua, and @lunarbeauty. May be an image of 1 person.","New Beginnings ðŸ¦‹ Hi sisters, long time no see. I wanted to let you guys know that I uploaded a new video today. It's an open and honest conversation where I talk about literally everything from the past couple of months. Itâ€™s a long one, but one of the most important videos Iâ€™ve ever filmed, so Iâ€™d really appreciate if you checked it out. ðŸ’™",,,,,,,,,,,
72,rclbeauty101,"3,454,095 ",175 ,"1,411 ",CSAKhlCpJc1,1627758152,7/31/2021,7:02 PM,37435,827,1.11 ,1.26 ,"Photo shared by Rachel Levin on July 31, 2021 tagging @kslamclothing. May be an image of 1 person, standing, car and outdoors.","I will not lie, this was not just a candid shot of me getting out of the car.. I did pose (Outfit from @kslamclothing )",,,,,,,,,,,
73,rclbeauty101,"3,454,095 ",175 ,"1,411 ",CRhkgFIJHcD,1626731584,7/19/2021,9:53 PM,18436,610,0.55 ,1.26 ,"Photo by Rachel Levin on July 19, 2021. May be an image of 1 person.",*decides to get out more* *only does things that donâ€™t involve me leaving the car*,,,,,,,,,,,
74,rclbeauty101,"3,454,095 ",175 ,"1,411 ",CRcMaDkJ-dw,1626551179,7/17/2021,7:46 PM,27327,919,0.82 ,1.26 ,"Photo shared by Rachel Levin on July 17, 2021 tagging @milanka.bee. May be an image of 1 person, standing and outdoors.",Tell me why I was surprised that it was windy WHEN I LITERALLY DROVE TO A WIND TURBINE TO TAKE PICTURES HOW DO PEOPLE DO IT AT COACHELLA?!?,,,,,,,,,,,
75,rclbeauty101,"3,454,095 ",175 ,"1,411 ",CRXIbRrpF7r,1626381320,7/15/2021,8:35 PM,76933,955,2.25 ,1.26 ,"Photo shared by Rachel Levin on July 15, 2021 tagging @milanka.bee, and @neyobambi. May be an image of 2 people.",*I asked and Neyo said I could post this*,,,,,,,,,,,
76,rclbeauty101,"3,454,095 ",175 ,"1,411 ",CN0YKe7JcMY,1618772715,4/18/2021,7:05 PM,24870,534,0.74 ,1.26 ,"Photo shared by Rachel Levin on April 18, 2021 tagging @natalie_alonzo, and @reaganlinkartistry. May be an image of 2 people and braids.",A literal drunk stylist styled this fit but Iâ€™m not mad about it,,,,,,,,,,,
77,rclbeauty101,"3,454,095 ",175 ,"1,411 ",CNVrsTGpxYI,1617742766,4/6/2021,8:59 PM,16836,207,0.49 ,1.26 ,"Photo shared by Rachel Levin on April 06, 2021 tagging @eptm.us. May be an image of 1 person and standing.",You never realize how fast hair grows until you bleach it!! what color is your hair rn AND if you were gonna dye it what color would you choose??,,,,,,,,,,,
78,rclbeauty101,"3,454,095 ",175 ,"1,411 ",CNQgQJHJqEJ,1617568996,4/4/2021,8:43 PM,44191,781,1.30 ,1.26 ,"Photo shared by Rachel Levin on April 04, 2021 tagging @shotbyzach. May be an image of 1 person, standing and high-heeled shoes.",*sees a tiktok of someone that says to take photos in a parking garage at night*,,,,,,,,,,,
79,rclbeauty101,"3,454,095 ",175 ,"1,411 ",CLsMDyFpKAG,1614202966,2/24/2021,9:42 PM,49873,549,1.46 ,1.26 ,"Photo shared by Rachel Levin on February 24, 2021 tagging @patrickchurchny, and @shotbyzach. May be an image of 1 person and standing.",BIRTHDAY GIRL!!!! What a life- I love being able to experience life for so many years thatâ€™s pretty cool!,,,,,,,,,,,
80,rclbeauty101,"3,454,095 ",175 ,"1,411 ",CLSfO8YFuBW,1613340603,2/14/2021,10:10 PM,30721,493,0.90 ,1.26 ,"Photo by Rachel Levin on February 14, 2021. May be an image of 1 person and indoor.",So apparently sitting down for 1 year straight makes your back hurt.. THIS WAS NEWS TO ME ðŸ˜‚ but I got the SKG F5 mini massage gun itâ€™s light weight and has 3 speeds and a heating function and ugh itâ€™s so good if you were looking for a massage gun bc youâ€™re single and have no one to give you back massages- use the code Rachel20F5 to get 20% off the @skgglobal massage gun!! #SKG #SKGF5 #SKGF5massagegun #SKGF5minimassagegun #ad,SKG ,SKGF5 ,SKGF5massagegun ,SKGF5minimassagegun ,ad,,,,,,
81,rclbeauty101,"3,454,095 ",175 ,"1,411 ",CJCGN06l1Sn,1608495649,12/20/2020,8:20 PM,67234,1549,1.99 ,1.26 ,"Photo shared by Rachel Levin on December 20, 2020 tagging @prixworkshop. May be an image of 1 person, hair, outerwear and outdoors.",So now that I successfully look good in 3 hair colors... what color should I do next ðŸ˜,,,,,,,,,,,
82,rclbeauty101,"3,454,095 ",175 ,"1,411 ",CI4RSO2l72B,1608165908,12/17/2020,12:45 AM,76979,1144,2.26 ,1.26 ,"Photo shared by Rachel Levin on December 16, 2020 tagging @brandonrinxon, and @reaganlinkartistry. May be an image of 1 person, hair, outerwear and outdoors.",??????,,,,,,,,,,,
83,rclbeauty101,"3,454,095 ",175 ,"1,411 ",CHBeXdhJMT7,1604179789,10/31/2020,9:29 PM,40212,2336,1.23 ,1.26 ,"Photo shared by Rachel Levin on October 31, 2020 tagging @ruthie_davis, @zigman_official, @tylerglambert, and @augustaldridge_. May be an image of 1 person and outerwear.",I really went all out for halloween this year for someone that has no intentions of leaving the house... what are you dressing up as?!,,,,,,,,,,,
84,glamlifeguru,"2,272,987 ",320 ,"1,275 ",CSZ9MlVpd1g,1628623614,8/10/2021,7:26 PM,12589,165,0.56 ,4.74 ,,Every favorite of mine for amazing skin! Link is in my bio ???,,,,,,,,,,,
85,glamlifeguru,"2,272,987 ",320 ,"1,275 ",CRzHF9ADj2d,1627320183,7/26/2021,5:23 PM,32328,315,1.44 ,4.74 ,,??New Video?? Link is in my Bio ???,,,,,,,,,,,
86,glamlifeguru,"2,272,987 ",320 ,"1,275 ",CRkoZq5jCvr,1626834988,7/21/2021,2:36 AM,19400,271,0.87 ,4.74 ,,Hot Product Alert! ???? I’m in love with the new Power Move Lipstick from @bitebeauty Watch it swatched & tested! Use code TATI at Checkout on BiteBeauty.com to save 20% on everything #bitebeautypartner #powermovelipstick ?????,bitebeautypartner ,powermovelipstick,,,,,,,,,
87,glamlifeguru,"2,272,987 ",320 ,"1,275 ",CRE7A5jD7E_,1625770308,7/8/2021,6:51 PM,63758,578,2.83 ,4.74 ,"Photo by Tati Westbrook on July 08, 2021. May be a closeup of 1 person.",New video on my channel! Link in bio ??? #rarebeauty,rarebeauty,,,,,,,,,,
88,glamlifeguru,"2,272,987 ",320 ,"1,275 ",CQUoXhmjPxD,1624149919,6/20/2021,12:45 AM,199013,3428,8.91 ,4.74 ,"Photo by Tati Westbrook on June 19, 2021. May be an image of 1 person.",???,,,,,,,,,,,
89,glamlifeguru,"2,272,987 ",320 ,"1,275 ",CQOyKQ3jxSs,1623953760,6/17/2021,6:16 PM,226171,19592,10.81 ,4.74 ,,I’m Back ???,,,,,,,,,,,
90,glamlifeguru,"2,272,987 ",320 ,"1,275 ",CAuLI0djNyn,1590647429,5/28/2020,6:30 AM,172824,35625,9.17 ,4.74 ,,XO’s ?? ?? by one of my favorite artists. @jamesarthur23 “The Truth”,,,,,,,,,,,
91,glamlifeguru,"2,272,987 ",320 ,"1,275 ",B_wMi73jtho,1588567652,5/4/2020,4:47 AM,51344,1280,2.32 ,4.74 ,,Yeah... ummmm... no... See you tomorrow 10am pst - lets talk all about what I’m currently NOT loving ??,,,,,,,,,,,
92,glamlifeguru,"2,272,987 ",320 ,"1,275 ",B_qCcqyjVIS,1588361014,5/1/2020,7:23 PM,185638,897,8.21 ,4.74 ,"Photo by Tati Westbrook on May 01, 2020. May be an image of 1 person.",I can’t get over how much I love this!!! @nabfi_art ???,,,,,,,,,,,
93,glamlifeguru,"2,272,987 ",320 ,"1,275 ",B_k1Q1LDto7,1588186329,4/29/2020,6:52 PM,145141,1746,6.46 ,4.74 ,"Photo by Tati Westbrook on April 29, 2020. May be an image of 1 person.",??,,,,,,,,,,,
94,glamlifeguru,"2,272,987 ",320 ,"1,275 ",B--7TfRDoCQ,1586914428,4/15/2020,1:33 AM,92043,727,4.08 ,4.74 ,"Photo by Tati Westbrook on April 14, 2020. May be an image of 1 person.",Sunset ???,,,,,,,,,,,
95,glamlifeguru,"2,272,987 ",320 ,"1,275 ",B-3VA13DG-b,1586659618,4/12/2020,2:46 AM,26826,418,1.20 ,4.74 ,,3 looks in one video testing Drugstore #Eyeshadow one smash hit palette... one that frustrated me to no end ??????? Link is in Bio ???#drugstoremakeup #eyemakeup #grwm,Eyeshadow,drugstoremakeup ,eyemakeup ,grwm,,,,,,,
96,Jaclynhill,"6,661,077 ",510 ,"1,603 ",CSuOYboAYIn,1629303678,8/18/2021,4:21 PM,425007,4858,6.45 ,3.79 ,"Photo shared by J A C L Y N ðŸ˜œ on August 18, 2021 tagging @farnumgrindtime. May be an image of 2 people, dog and indoor.",WE ARE OFFICIALLY MOVING IN TOGETHER!! ??????????????????????????????? We are so excited to call it “OUR HOME!” ??????,,,,,,,,,,,
97,Jaclynhill,"6,661,077 ",510 ,"1,603 ",CSnO5JyMPQh,1629069065,8/15/2021,11:11 PM,139395,3257,2.14 ,3.79 ,"Photo by J A C L Y N ðŸ˜œ in Cheese Heaven. May be an image of 1 person, standing and purse.",What is your biggest craving? Mine is always cheese. ????,,,,,,,,,,,
98,Jaclynhill,"6,661,077 ",510 ,"1,603 ",CSVHK_RAaDt,1628461042,8/8/2021,10:17 PM,356841,7273,5.47 ,3.79 ,,"I’m here to remind you that you don’t have to have an “IG Baddie” body to be a successful, powerful & happy woman. ??",,,,,,,,,,,
99,Jaclynhill,"6,661,077 ",510 ,"1,603 ",CSPsWAilXfC,1628279326,8/6/2021,7:48 PM,212387,2239,3.22 ,3.79 ,,My boyfriend wins at life for the best Birthday cake ever!!!!! ??????????,,,,,,,,,,,
100,Jaclynhill,"6,661,077 ",510 ,"1,603 ",CSIHSK6FTnk,1628024888,8/3/2021,9:08 PM,221035,1172,3.34 ,3.79 ,"Photo shared by J A C L Y N ðŸ˜œ on August 03, 2021 tagging @jaclynhillcosmetics. May be an image of 1 person and indoor.",A PHOTO DUMP IN HONOR OF @ultabeauty believing in me! ?????? My core @jaclynhillcosmetics line is fully restocked & available online & in select stores!! What a dream come true!?????????,,,,,,,,,,,
101,Jaclynhill,"6,661,077 ",510 ,"1,603 ",CRjvKrfDz12,1626804284,7/20/2021,6:04 PM,190748,4109,2.93 ,3.79 ,"Photo shared by J A C L Y N ðŸ˜œ on July 20, 2021 tagging @jaclynhillcosmetics. May be an image of 1 person, cake and balloon.",ITS MY BIRTHDAY!!!???? And to celebrate I am launching 3 beautiful limited edition glosses! @jaclynhillcosmetics ?? Plus there is a new YouTube video on my channel!????????,,,,,,,,,,,
102,Jaclynhill,"6,661,077 ",510 ,"1,603 ",CRPz-P2DnDH,1626135715,7/13/2021,12:21 AM,250479,4657,3.83 ,3.79 ,"Photo shared by J A C L Y N ðŸ˜œ on July 12, 2021 tagging @sashasamsonova, @lipsticknick, and @jaclynhillcosmetics. May be a closeup of 1 person.",TOMORROW IS THE DAY!!! ?? My limited edition Summer Collection launches at 2:00PM EST!?? Who’s excited?!???????? @jaclynhillcosmetics ????,,,,,,,,,,,
103,Jaclynhill,"6,661,077 ",510 ,"1,603 ",CRFNKgmjoAw,1625779824,7/8/2021,9:30 PM,202868,34825,3.57 ,3.79 ,"Photo shared by J A C L Y N ðŸ˜œ on July 08, 2021 tagging @sashasamsonova, @lipsticknick, and @jaclynhillcosmetics. May be an image of 1 person and standing.",Who’s ready for next Tuesday??????? July 13th baby!?? @jaclynhillcosmetics,,,,,,,,,,,
104,Jaclynhill,"6,661,077 ",510 ,"1,603 ",CQ9I0ZCjMWx,1625509110,7/5/2021,6:18 PM,250008,3572,3.81 ,3.79 ,"Photo shared by J A C L Y N ðŸ˜œ on July 05, 2021 tagging @sashasamsonova, and @lipsticknick. May be a closeup of 1 person and pool.",7.13??,,,,,,,,,,,
105,Jaclynhill,"6,661,077 ",510 ,"1,603 ",CQ4EJcOjLNw,1625338889,7/3/2021,7:01 PM,328017,2105,4.96 ,3.79 ,"Photo shared by J A C L Y N ðŸ˜œ on July 03, 2021 tagging @farnumgrindtime. May be a closeup of 2 people.","I just wanted a good picture of my hair & makeup, but @farnumgrindtime had other plans??",,,,,,,,,,,
106,Jaclynhill,"6,661,077 ",510 ,"1,603 ",CQeO-oVnRUa,1624473857,6/23/2021,6:44 PM,86261,1610,1.32 ,3.79 ,,My go to makeup look I'm excited to show you my current go to look & play with my products!,,,,,,,,,,,
107,Jaclynhill,"6,661,077 ",510 ,"1,603 ",CQUGcKMj7xb,1624132132,6/19/2021,7:48 PM,291459,3474,4.43 ,3.79 ,"Photo by J A C L Y N ðŸ˜œ on June 19, 2021. May be an image of 1 person and indoor.","It’s been 2 weeks since I started an anti-inflammatory diet due to inflammation in my face & body… and I can not believe my results already! My face has already slimmed out and I’m currently wearing jeans that I couldn’t get on 1 month ago! More than anything, I feel amazing! So much more energy & I enjoy food more than ever when I get to “cheat” so cheers to being healthy & happy! ??????",,,,,,,,,,,
108,garyvee,"9,166,019 ","5,615 ","6,962 ",CS2ivLCMy5V,1629582785,8/21/2021,9:53 PM,24615,850,0.28 ,0.76 ,"Photo by Gary Vay-Ner-Chuk on August 21, 2021. May be an image of book and text that says '#1 NEW YORK TIMES BESTSELLING GARY VAYNERCHUK AUTHOR AND LEVERAGING TWELVE A HALF FOR INGREDIENTS THE BUSINESS NECESSARY EMOTIONAL SUCCESS'.",Don’t get it twisted … this is gonna be “the book” ??… big news on this coming soon ??,,,,,,,,,,,
109,garyvee,"9,166,019 ","5,615 ","6,962 ",CS17uAQALn9,1629562447,8/21/2021,4:14 PM,29599,573,0.33 ,0.76 ,,GRATITUDE FOR WHAT YOU HAVE Versus COMPLAINING ABOUT WHAT YOU DONT HAVE,,,,,,,,,,,
110,garyvee,"9,166,019 ","5,615 ","6,962 ",CS0KgsvgmDM,1629503028,8/20/2021,11:43 PM,42001,964,0.47 ,0.76 ,,"?? You’ve asked for it, you got it … another episode of #OverRatedUnderRated is here",OverRatedUnderRated,,,,,,,,,,
111,garyvee,"9,166,019 ","5,615 ","6,962 ",CSy-aVlsUKn,1629463077,8/20/2021,12:37 PM,142180,1751,1.57 ,0.76 ,"Photo by Gary Vay-Ner-Chuk on August 20, 2021. May be an image of 1 person and text.","Enough of this “fail” shit. Life isn’t so permanent, especially in when I hear this and its 98% based on professional career. Let’s get this concept our of your skull and thoughts and brains ??… it’s ridiculous, minor setbacks are a part of life, the end, in fact, they’re awesome, they give you context abs learnings. Please understand this",,,,,,,,,,,
112,garyvee,"9,166,019 ","5,615 ","6,962 ",CSwcA7JAjPH,1629378042,8/19/2021,1:00 PM,74787,1634,0.83 ,0.76 ,,"Canâ€™t wait for my new book ðŸ“š dropping 11/16 â€¦ hereâ€™s a little insight to the mindset we talk about in it for leaders, managers and 22 year olds coming out of school",,,,,,,,,,,
113,garyvee,"9,166,019 ","5,615 ","6,962 ",CSu_WARAn3k,1629329420,8/18/2021,11:30 PM,22749,880,0.26 ,0.76 ,,My biggest secret to happiness - leave a story in the comments that has something to do this,,,,,,,,,,,
114,garyvee,"9,166,019 ","5,615 ","6,962 ",CSt0cM1gc-h,1629290165,8/18/2021,12:36 PM,48828,751,0.54 ,0.76 ,,When you get your mind to a simple place of gratitude ðŸ™ and are thankful for everything you have instead of what you donâ€™t have and realize itâ€™s you that are in control and that whatâ€™s not in control is your families health and that is what you must spend your energy on â€¦. Life gets better and special â¤ï¸â¤ï¸â¤ï¸,,,,,,,,,,,
115,garyvee,"9,166,019 ","5,615 ","6,962 ",CSsbMFWg3un,1629243331,8/17/2021,11:35 PM,47189,685,0.52 ,0.76 ,,Youâ€™re not lost !!!! Let this video help you FIND the way !,,,,,,,,,,,
116,garyvee,"9,166,019 ","5,615 ","6,962 ",CSrsFArgPYZ,1629218620,8/17/2021,4:43 PM,42970,669,0.48 ,0.76 ,,"Please donâ€™t take jobs you know wonâ€™t work â€¦ please leave jobs that you know are bad â€¦ please .. this is about happiness! Move in with friends / folks .. move â€¦ whatever it takes, fight for you happiness â¤ï¸â¤ï¸â¤ï¸ staying in a job to pay for you life when your life is in a bad spot because you donâ€™t like your job makes no sense â€¦ please, I love you â¤ï¸.. now love yourself and take action â€¦

This clip is from sessions where I was writing my new book ðŸ“• canâ€™t wait for 11/16 :)",,,,,,,,,,,
117,garyvee,"9,166,019 ","5,615 ","6,962 ",CSrPuZPg2Ze,1629203761,8/17/2021,12:36 PM,102725,1331,1.14 ,0.76 ,,"Play this on repeat â€¦ I see it daily â€¦ youâ€™re scared of â€œthemâ€ â€¦
High school ðŸ« is over",,,,,,,,,,,
118,garyvee,"9,166,019 ","5,615 ","6,962 ",CSp3JnwLYW4,1629157280,8/16/2021,11:41 PM,105731,1106,1.17 ,0.76 ,"Photo by Gary Vay-Ner-Chuk on August 16, 2021. May be an image of 2 people, beard and text that says 'OUT OF MY 250 DAYS A YEAR WORK, THERE ARE 7 TO 23 DAYS WHERE I'M LIKE... "" FUCK THIS! SWIPE'.","Not everyday has to be euphoria â€¦ and thatâ€™s awesome â¤ï¸ðŸ’› â€¦ I love my work and my job, itâ€™s my actual hobby, but being human is allowing for bad days â¤ï¸ðŸ’›",,,,,,,,,,,
119,garyvee,"9,166,019 ","5,615 ","6,962 ",CSpJfYrAHlz,1629133402,8/16/2021,5:03 PM,137888,2223,1.53 ,0.76 ,,"No reason to ever â€œcryâ€ aka make yourself unhappy to impress other people. Live within your means and more importantly do things that make you happy, especially in your career. Please, please understand the macro of this situation â¤ï¸â¤ï¸â¤ï¸â¤ï¸",,,,,,,,,,,
120,grantcardone,"3,396,191 ","2,444 ","6,566 ",CS2Fy3DiXbE,1629567640,8/21/2021,5:40 PM,15169,740,0.47 ,0.66 ,,"Be positive in a negative world ðŸŒŽ gc 
.

.
#attitude #freedom",,,,,,,,,,,
121,grantcardone,"3,396,191 ","2,444 ","6,566 ",CSzj9UIpiCD,1629482810,8/20/2021,6:06 PM,33986,2534,1.08 ,0.66 ,,"Arnold Schwarzenegger
ðŸ‡ºðŸ‡¸
Comment if you are a schmuck ðŸ‘‡ðŸ½ðŸ‘‡ðŸ½
.
#arnold #schmuck #freedom #truth #usa",,,,,,,,,,,
122,grantcardone,"3,396,191 ","2,444 ","6,566 ",CSy-U38L-tc,1629463032,8/20/2021,12:37 PM,32556,798,0.98 ,0.66 ,"Photo by Grant Cardone on August 20, 2021. May be an image of 1 person, outdoors and text that says 'S ""IF YOU CAN'T GET A SEAT AT THE TABLE, SERVE WATER TO GET IN THE ROOM GRANT CARDONE'.",,,,,,,,,,,,
123,grantcardone,"3,396,191 ","2,444 ","6,566 ",CSxhhJRr8AB,1629414374,8/19/2021,11:06 PM,11522,417,0.35 ,0.66 ,"Photo by Grant Cardone on August 19, 2021. May be an image of 2 people, people standing and indoor.","10X grows - ðŸŒŽ
Two good looking dudes 
â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸",,,,,,,,,,,
124,grantcardone,"3,396,191 ","2,444 ","6,566 ",CSwZgynrCiI,1629376622,8/19/2021,12:37 PM,7064,1013,0.24 ,0.66 ,Photo by Grant Cardone in World Wide. May be an image of map and text.,"Host 10X in your country. ðŸŒŽ Producing TV show - I want to showcase YOUR 10X story. 
.
If you have compelling story & are interested in having it today post your location in commentsðŸ‘‡ðŸ½
.
#America #China #Australia #Vietnam #Thailand #Canada #England #Ireland #Japan  #Norway #Russia #Africa #Brazil #Argentina #Venezuela #Colombia #Panama #Cuba #CostaRica #Galapagos #spain #France #nigeria #singapore #iran #Afghanistan #India #Philippines",,,,,,,,,,,
125,grantcardone,"3,396,191 ","2,444 ","6,566 ",CSuHNOriMIy,1629299951,8/18/2021,3:19 PM,28299,1011,0.86 ,0.66 ,,"Nobody will ever see the hard work you put in behind the scenes. Let them see it in your results. 
.
.
#success #hardwork #hustle #grind #motivation #instagood",,,,,,,,,,,
